id,query_label,drug,query_type,date,username,display_name,content,language,reply_count,retweet_count,like_count,quote_count,view_count,source,url,is_retweet,is_reply,scraped_at
1592872165191217153,wegovy_weight,wegovy,weight,2022-11-16T13:28:12+00:00,DoctorTro,DoctorTro,"I have a patient who was able to come off of metformin, insulin &amp; glyburide while improving her a1c from 9.1 to 6.0 with low carb, intermittent fasting and semaglutide, she also lost 50lbs",en,15,28,336,3,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/DoctorTro/status/1592872165191217153,False,False,2026-04-07T17:46:00.734248+00:00
1592871921741332480,wegovy_weight,wegovy,weight,2022-11-16T13:27:14+00:00,BVR58915778,Here’s looking at you kid,@elonmusk @teslaownersSV @chicago_glenn @ianmiles @dcherring @nichegamer Wow yes! Semaglutide is the way to go. I didn’t have a lot to lose but that was the only thing that helped me lose 14 pounds. I’m back to my Pre-COVID weight,en,1,0,0,0,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",https://x.com/BVR58915778/status/1592871921741332480,False,True,2026-04-07T17:46:00.734248+00:00
1592863103150362624,wegovy_weight,wegovy,weight,2022-11-16T12:52:12+00:00,h_artsNcrafts,Ivy Nice,@elonmusk @teslaownersSV @chicago_glenn @ianmiles @dcherring @nichegamer Wegovy may predispose you to thyroid and pancreatic cancers. Don't get trapped by big pharma and our unsafe FDA. You look great either way! Even with the added 30 pounds. 😊 How you feel is what matters the most 💕,en,0,0,0,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/h_artsNcrafts/status/1592863103150362624,False,True,2026-04-07T17:46:00.734248+00:00
1592851519518670850,wegovy_weight,wegovy,weight,2022-11-16T12:06:10+00:00,bradsferguson,Bradford Ferguson,"🚫DON’T watch this video if you want to understand the weight loss drug that Elon is taking
.
I started taking wegovy last December, than I switched to mounjaro 4 months ago. Combined I’ve lost 55 pounds and the drugs made it fairly easy imo ymmv nma
.
👉https://t.co/gagxdYhJa4👈 https://t.co/asbBViYhwW",en,3,1,7,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/bradsferguson/status/1592851519518670850,False,False,2026-04-07T17:46:00.734248+00:00
1592851047831441409,wegovy_weight,wegovy,weight,2022-11-16T12:04:18+00:00,SallyBourliakas,Sally Bourliakas 💙,"@Sunny_Rae1 @DrGrahamLJ @IndependentSage @COVID19_LHW @Dr_D_Robertson @resiapretorius Costachodritis from hyperparathyroidism though as had 10 years all bones tender especially chest/spine.

General inflammation markers in blood &amp; pre diabetes sugar /lipid high. So getting weekly injection of Semaglutide to control appetite &amp; loose. weight gained by incapacity.",en,0,0,1,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/SallyBourliakas/status/1592851047831441409,False,True,2026-04-07T17:46:00.734248+00:00
1592850460633108480,wegovy_weight,wegovy,weight,2022-11-16T12:01:58+00:00,FieneDeborah,Deborah Fiene,@elonmusk @thevince @teslaownersSV @chicago_glenn @ianmiles @dcherring @nichegamer Wegovy + Fasting.  Lost 50 lbs🙌🏻 Feel Great!,en,0,0,0,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/FieneDeborah/status/1592850460633108480,False,True,2026-04-07T17:46:00.734248+00:00
1592826094226673664,wegovy_weight,wegovy,weight,2022-11-16T10:25:08+00:00,SaveLibertyUS,Conservatism Prevents Tyranny,"@elonmusk @nichegamer @teslaownersSV @chicago_glenn @ianmiles @dcherring Hi Elon, your doctor really is still ok your taking wegovy?  Read the main page of https://t.co/Jz2fKTCgxc (the risks). I think you’ve lost more than enough weight.  You shouldn’t fast as often anymore.  You should eat tasty nutritious food w/ moderation when you aren’t fasting.",en,0,0,0,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/SaveLibertyUS/status/1592826094226673664,False,True,2026-04-07T17:46:00.734248+00:00
1592786437044580352,wegovy_weight,wegovy,weight,2022-11-16T07:47:33+00:00,TarunMalayaMish,"Dr Tarun M Mishra , UNRESERVED",@Baidyan83900156 People is US r bingeing on Semaglutide for shedding the pounds. Long term side effects unknown.,en,0,0,1,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/TarunMalayaMish/status/1592786437044580352,False,True,2026-04-07T17:46:00.734248+00:00
1592687624824967168,wegovy_weight,wegovy,weight,2022-11-16T01:14:55+00:00,gabiebythesea,Gabie Caballero (she/her/hers),@MarvelousCloud I got my first semaglutide injection today. I’ve been nauseated all day. I’m down 2.2 lbs from last week with an adjustment to my nutrition but without medication. I just want try semaglutide to curb my appetite and cravings. Congrats on your loss!,en,4,0,4,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/gabiebythesea/status/1592687624824967168,False,True,2026-04-07T17:46:00.734248+00:00
1592650762378960896,wegovy_weight,wegovy,weight,2022-11-15T22:48:26+00:00,LecksLuthor,meagan leckie,"@chicago_glenn @elonmusk He's taking a drug for diabetics that causes rapid weight loss. Wegovy I think, Kim K and other celebs do the same when they want to drop lbs. Just some info for anyone comparing their weight loss struggles to celebs.",en,1,0,1,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/LecksLuthor/status/1592650762378960896,False,False,2026-04-07T17:46:00.735245+00:00
1592647340820602881,wegovy_weight,wegovy,weight,2022-11-15T22:34:50+00:00,sivori,Sivori,"Semaglutide is huge. Novo Nordisk aims to more than triple sales of its obesity drugs (Wegovy) by 2025. 

Clinical testing showed trial participants given Wegovy lost, on average, 12% of their baseline body weight compared to those who received placebo.",en,1,0,3,1,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/sivori/status/1592647340820602881,False,False,2026-04-07T17:46:00.735245+00:00
1592639322561605635,wegovy_weight,wegovy,weight,2022-11-15T22:02:58+00:00,PaulSkallas,LindyMan,Elon looks thinner. Looks like that new diet drug works. https://t.co/2PfghIAV28,en,15,3,284,3,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/PaulSkallas/status/1592639322561605635,False,False,2026-04-07T17:46:00.735245+00:00
1592147915962974208,wegovy_weight,wegovy,weight,2022-11-14T13:30:18+00:00,nootropicguy,NootBro,"More Plates More Dates (@Derek_Fitness) PED Stack:

• TRT (hormone replacement)
• Anti-Aging Vita Gel (skin aesthetics)
• Tadalafil (boners)
• Semaglutide (promising appetite supressant)",en,1,1,9,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/nootropicguy/status/1592147915962974208,False,False,2026-04-07T17:46:00.735245+00:00
1591838191732281346,wegovy_weight,wegovy,weight,2022-11-13T16:59:34+00:00,kneeqeaux,нико,@FrenlyOfficer @also_ted @ElectionLegal He was using semaglutide which completely destroys your appetite and still somehow gained weight so I doubt it'd help,en,0,0,3,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/kneeqeaux/status/1591838191732281346,False,True,2026-04-07T17:46:00.735245+00:00
1591226772040867840,wegovy_weight,wegovy,weight,2022-11-12T00:30:00+00:00,endocrinenetwrk,HCPLive Endocrinology,"“The results are amazing. For a person who is 5 foot, 5 inches tall and weighs 240 pounds, the average reduction in BMI equates to shedding about 40 pounds.”

STEP TEENS details benefits of semaglutide 2.4 mg in adolescent patient populations. 

https://t.co/CIt2IgZu2A

#Obesity",en,0,0,0,0,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://x.com/endocrinenetwrk/status/1591226772040867840,False,False,2026-04-07T17:46:00.735245+00:00
1591128601201868800,wegovy_weight,wegovy,weight,2022-11-11T17:59:54+00:00,edgeworksZABABA,"""Hell awaits by my hand."" ~ Edgeward Reinterrier","@AngeCrying I think I lost like 5lb/mo on wegovy lol, apparently it's normal to drop 30% of your weight in a year on it
I don't think I qualify for it anymore if I get another blood exam tho pretty sure my cholesterol fell
it's perpetually backordered and I dropped abilify anyway",en,1,0,0,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/edgeworksZABABA/status/1591128601201868800,False,True,2026-04-07T17:46:00.735245+00:00
1590916119535276035,wegovy_weight,wegovy,weight,2022-11-11T03:55:35+00:00,therealgutdoc,"Jeffrey Mark, M.D. | The Real Gut Doctor",Feel less hungry while losing weight naturally. #gut #health #natural #weightlossjourney #semaglutide #peptide #hunger #cravings #appetite #therealgutdoctor https://t.co/bvE42be8SJ,en,0,0,0,0,,"<a href=""https://www.canva.com"" rel=""nofollow"">Canva</a>",https://x.com/therealgutdoc/status/1590916119535276035,False,False,2026-04-07T17:46:00.735245+00:00
1590884838373937152,wegovy_weight,wegovy,weight,2022-11-11T01:51:17+00:00,TxEliteHealthOn,Elite Health Online,"Transformational weight loss drug Semaglutide is all the rage today. FDA-approved, this drug originally developed for diabetics is seeing people lose more than 30 lbs in short periods of time.  Watch Molecular and Cellular Biologist Makayla here: https://t.co/5kRtEmgdeW https://t.co/SMTjp59Gbj",en,0,0,0,0,,"<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>",https://x.com/TxEliteHealthOn/status/1590884838373937152,False,False,2026-04-07T17:46:00.735245+00:00
1590631614719348736,wegovy_weight,wegovy,weight,2022-11-10T09:05:04+00:00,np_grwl,NP AGARWAL世界一フォローを目指しますAiming best in world.,"https://t.co/nmZd4Blj3r
A #drug called #semaglutide, which is approved for adults with #obesity or overweight, also helps adolescents shed pounds and have healthier hearts,",en,0,0,0,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/np_grwl/status/1590631614719348736,False,False,2026-04-07T17:46:00.735245+00:00
1590628379119988739,wegovy_weight,wegovy,weight,2022-11-10T08:52:12+00:00,USAMedRes,U.S. Medical Research🇺🇸,"4/ risk of major cardiovascular events such as heart attack or stroke in type two diabetes patients. Semaglutide is a GLP-1 agonist and works by increasing insulin release, lowering the amount of glucagon released, delaying gastric emptying and reducing appetite.",en,1,1,1,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/USAMedRes/status/1590628379119988739,False,True,2026-04-07T17:46:01.905514+00:00
1590626942939955201,wegovy_weight,wegovy,weight,2022-11-10T08:46:30+00:00,USAMedRes,U.S. Medical Research🇺🇸,"A drug called Semaglutide, which is approved for adults with obesity or overweight, also helps adolescents shed pounds and have healthier hearts. #Obesity affects almost one in five children &amp; adolescents worldwide. https://t.co/taBfp5VVrB",en,1,1,1,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/USAMedRes/status/1590626942939955201,False,False,2026-04-07T17:46:01.905514+00:00
1590622233629630464,wegovy_weight,wegovy,weight,2022-11-10T08:27:47+00:00,rumapumpum,Rmp1,"@ShadiBartsch Kinda... Semaglutide is also FDA approved for treating obesity (ie weight loss is a 100% legitimate use of the drug). It works by slowing gastric emptying, but primarily by reducing neuroinflammation and suppressing appetite. It helps diabetics in part because it reduces appetite",en,1,0,0,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/rumapumpum/status/1590622233629630464,False,False,2026-04-07T17:46:01.905514+00:00
1590526493712449536,wegovy_weight,wegovy,weight,2022-11-10T02:07:21+00:00,CoftheCosmos,Chronicles of the Cosmos,"3. You were told ""try XYZ fat-loss supplement""

There are no useful fat-loss supplements. The only 'fat burner' is the food you don't eat (requiring your body to burn stored fat).

The only exception might be something along the lines of semaglutide (an appetite suppressant).",en,1,0,0,0,,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",https://x.com/CoftheCosmos/status/1590526493712449536,False,True,2026-04-07T17:46:01.905514+00:00
1590447110016872448,wegovy_weight,wegovy,weight,2022-11-09T20:51:54+00:00,jacobbrody,Jacob Brody,"I have had half a dozen friends with BMIs under 27 ask how they can get a prescription for Ozempic/Mounjaro/Wegovy. 
These are not lifestyle drugs for people to lose a few pounds before a vacation or a wedding.",en,2,0,25,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/jacobbrody/status/1590447110016872448,False,False,2026-04-07T17:46:01.905514+00:00
1590353151647191043,wegovy_weight,wegovy,weight,2022-11-09T14:38:33+00:00,MedPageEndo,MedPage Endocrinology,"A 1-mg dose of semaglutide (#Wegovy) weekly was better at maintaining weight than 3-mg liraglutide (#Saxenda) daily for patients who put on pounds after bariatric surgery, a retrospective study suggested at the #OW2022 annual meeting. @ObesitySociety 
https://t.co/zfhXRY3vlC",en,0,0,1,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/MedPageEndo/status/1590353151647191043,False,False,2026-04-07T17:46:01.905514+00:00
1590338921170280449,wegovy_weight,wegovy,weight,2022-11-09T13:42:00+00:00,ValleyForgeWMC,Valley Forge Weight Management Center,"Semaglutide, which is approved for adults with obesity or overweight, also helps adolescents shed pounds and have healthier hearts, according to a new study. #medicalweightloss #valleyforgewmc https://t.co/FaKO31imvI https://t.co/TCx6YmADPl",en,0,0,0,0,,"<a href=""http://erased7656337_wuL3dnhxLU.com"" rel=""nofollow"">erased7656337_wuL3dnhxLU</a>",https://x.com/ValleyForgeWMC/status/1590338921170280449,False,False,2026-04-07T17:46:01.906511+00:00
1590138025799213057,wegovy_weight,wegovy,weight,2022-11-09T00:23:43+00:00,ben63147361,Ben Nichols,"@Tellit007 @Lpa_Doc @ProfSNicholls OK, thanks for the reply. What dose are you using? My wife is using 10 mg of the Mounjaro, She has lost over 30 pounds in ~5 mos, first with semaglutide at up to 1 mg/wk, then switch to terz mid August. Have not measured her ApoB since, b4 these was~70",en,1,0,1,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/ben63147361/status/1590138025799213057,False,True,2026-04-07T17:46:01.906511+00:00
1590115394530193408,wegovy_weight,wegovy,weight,2022-11-08T22:53:47+00:00,paultantk,Paul Tan,if you take drugs like semaglutide or liraglutide which has significant appetite suppressing effects during bulan puasa. is your fast still valid? since its like a cheat code to make fasting much easier.,en,2,1,9,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/paultantk/status/1590115394530193408,False,False,2026-04-07T17:46:01.906511+00:00
1590039173951819779,wegovy_weight,wegovy,weight,2022-11-08T17:50:55+00:00,ZaftigEnigma,🐈‍⬛📿Erie💞Angel🧴😷,"HELLO, to my few followers. I haven't been very active on twitter,So an update.
Lyphadema is gone, Wegovy helps body feel &amp; fnx better. Lost~50lbs this yr. 
Liver stable
Damage to low spine-legs is worse but I'm still able to walk. ~10yrs past when Dr said I'd be in wheelchair.",en,0,0,0,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/ZaftigEnigma/status/1590039173951819779,False,False,2026-04-07T17:46:01.906511+00:00
1589779550149685248,wegovy_weight,wegovy,weight,2022-11-08T00:39:16+00:00,miraREMEL,Big Mama Ky,@unLEESH_daDragn I’m on that glipizide and Ozempic. We finna try the new weight loss drug Mounjaro. I was still on Wegovy when I took this pic. I miss it because i lost a good bit of weight.,en,1,0,0,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/miraREMEL/status/1589779550149685248,False,True,2026-04-07T17:46:01.906511+00:00
1589747021367627776,wegovy_weight,wegovy,weight,2022-11-07T22:30:00+00:00,MedscapeNurses,Medscape Nurses,"STEP TEENS trial results of once-weekly subcutaneous semaglutide in adolescents with obesity were amazing. ""For a person who is 5' 5"" tall and weighs 240 pounds, the average reduction in BMI equates to shedding about 40 pounds."" #OW2022 #NurseTwitter https://t.co/FwfGhdgIId",en,0,0,0,0,,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>",https://x.com/MedscapeNurses/status/1589747021367627776,False,False,2026-04-07T17:46:01.906511+00:00
1589602299902849024,wegovy_weight,wegovy,weight,2022-11-07T12:54:56+00:00,primarycare7,Jane Watson,"A #drug called #semaglutide  , which is approved for adults with obesity or overweight, also helps adolescents shed pounds and have healthier hearts.
Visit the journal: https://t.co/vZCo3HdA1C
#health #HealthyNation https://t.co/tMSzibbZIW",en,0,0,0,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/primarycare7/status/1589602299902849024,False,False,2026-04-07T17:46:01.906511+00:00
1589267614336958464,wegovy_weight,wegovy,weight,2022-11-06T14:45:01+00:00,MedscapeStudent,Medscape Med Student,"STEP TEENS trial results of once-weekly subcutaneous semaglutide in adolescents with obesity were amazing. ""For a person who is 5' 5"" tall and weighs 240 pounds, the average reduction in BMI equates to shedding about 40 pounds."" #OW2022 #MedStudentTwitter https://t.co/kA0soiWiER",en,0,0,0,0,,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>",https://x.com/MedscapeStudent/status/1589267614336958464,False,False,2026-04-07T17:46:01.906511+00:00
1589212869878497281,wegovy_weight,wegovy,weight,2022-11-06T11:07:28+00:00,fpizart,Freddy Pizart,"Medscape: STEP TEENS trial results of once-weekly subcutaneous semaglutide in adolescents with obesity were amazing. ""For a person who is 5' 5"" tall and weighs 240 pounds, the average reduction in BMI equates to shedding about 40 pounds."" #OW2022 #MedTwi… https://t.co/rVFYICVu1V",en,0,0,0,0,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://x.com/fpizart/status/1589212869878497281,False,False,2026-04-07T17:46:01.906511+00:00
1589212246353256448,wegovy_weight,wegovy,weight,2022-11-06T11:05:00+00:00,Medscape,Medscape,"STEP TEENS trial results of once-weekly subcutaneous semaglutide in adolescents with obesity were amazing. ""For a person who is 5' 5"" tall and weighs 240 pounds, the average reduction in BMI equates to shedding about 40 pounds."" #OW2022 #MedTwitter https://t.co/w8Il9uhg56",en,0,2,6,1,,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>",https://x.com/Medscape/status/1589212246353256448,False,False,2026-04-07T17:46:01.906511+00:00
1589022675586154496,wegovy_weight,wegovy,weight,2022-11-05T22:31:43+00:00,BowTiedSeaTurtl,BowtiedSeaTurtle,@BowTiedOx Have you seen or ready anything on harmful side effects of semaglutide? Family member has had great success on it (lost 50 lbs) but have seen it can lead to diabetes,en,2,0,0,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/BowTiedSeaTurtl/status/1589022675586154496,False,True,2026-04-07T17:46:01.906511+00:00
1588925158319968259,wegovy_weight,wegovy,weight,2022-11-05T16:04:13+00:00,drpaulkolodzik,"Paul Kolodzik, MD, FACEP, FASAM","So Elon said he lost weight with fasting, strength training, and a little semaglutide (Wegovy). I gotta think reducing his carbs was involved as well, https://t.co/FMx2MueWL6",en,2,5,22,1,,"<a href=""https://hypefury.com"" rel=""nofollow"">Hypefury</a>",https://x.com/drpaulkolodzik/status/1588925158319968259,False,False,2026-04-07T17:46:01.906511+00:00
1588705014264086530,wegovy_weight,wegovy,weight,2022-11-05T01:29:26+00:00,MyDoctorInna,Dr. Inna,"A drug called semaglutide, which is approved for adults with obesity or overweight, also helps adolescents shed pounds and have healthier hearts, according to a new study.

https://t.co/Wf8pSU0Ysr",en,0,0,0,0,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://x.com/MyDoctorInna/status/1588705014264086530,False,False,2026-04-07T17:46:01.906511+00:00
1588379191841640448,wegovy_weight,wegovy,weight,2022-11-04T03:54:44+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/6kChOKYQ04",en,0,0,0,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1588379191841640448,False,False,2026-04-07T17:46:01.906511+00:00
1588369191505199109,wegovy_weight,wegovy,weight,2022-11-04T03:15:00+00:00,Medscape,Medscape,"STEP TEENS trial results of once-weekly subcutaneous semaglutide in adolescents with obesity were amazing. ""For a person who is 5' 5"" tall and weighs 240 pounds, the average reduction in BMI equates to shedding about 40 pounds."" #OW2022 #MedTwitter https://t.co/bzhQQVPotu",en,0,5,11,0,,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>",https://x.com/Medscape/status/1588369191505199109,False,False,2026-04-07T17:46:04.010801+00:00
1588338993158144000,wegovy_weight,wegovy,weight,2022-11-04T01:15:00+00:00,MedscapeEndo,Medscape Endo,"STEP TEENS trial results of once-weekly subcutaneous semaglutide in adolescents with obesity were amazing. ""For a person who is 5' 5"" tall and weighs 240 pounds, the average reduction in BMI equates to shedding about 40 pounds."" #OW2022 #EndoTwitter https://t.co/rT0kzqfFAh",en,0,4,11,0,,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>",https://x.com/MedscapeEndo/status/1588338993158144000,False,False,2026-04-07T17:46:04.010801+00:00
1588333958193881089,wegovy_weight,wegovy,weight,2022-11-04T00:55:00+00:00,MedscapePeds,Medscape Pediatrics,"STEP TEENS trial results of once-weekly subcutaneous semaglutide in adolescents with obesity were amazing. ""For a person who is 5' 5"" tall and weighs 240 pounds, the average reduction in BMI equates to shedding about 40 pounds."" #OW2022 #PedsTwitter https://t.co/iE8X0K0FWr",en,0,1,3,0,,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>",https://x.com/MedscapePeds/status/1588333958193881089,False,False,2026-04-07T17:46:04.010801+00:00
1588330920385429507,wegovy_weight,wegovy,weight,2022-11-04T00:42:55+00:00,TheShuffler6,The News Shuffler,"A drug called semaglutide, which is approved for adults with obesity or overweight, also helps adolescents shed pounds and have healthier hearts, according to a new study published today in the New England Journal of Medicine and presented at Obesity #

https://t.co/9YUXsXPXbR",en,0,0,0,0,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",https://x.com/TheShuffler6/status/1588330920385429507,False,False,2026-04-07T17:46:04.011796+00:00
1588278760394326017,wegovy_weight,wegovy,weight,2022-11-03T21:15:39+00:00,RickKellerMD,Rick Keller. Healthy living works — and rocks!💪🏼,"How disheartening. #Semaglutide is highly efficacious for treatment of #obesity. One of my patients has lost 16 lbs of body weight with this medication.
https://t.co/tcYa8fFXUb https://t.co/QdAaHrZcMr",en,0,0,1,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/RickKellerMD/status/1588278760394326017,False,False,2026-04-07T17:46:04.011796+00:00
1588271110197387264,wegovy_weight,wegovy,weight,2022-11-03T20:45:15+00:00,endocrinenetwrk,HCPLive Endocrinology,"“The results are amazing. For a person who is 5 foot, 5 inches tall and weighs 240 pounds, the average reduction in BMI equates to shedding about 40 pounds.”

STEP TEENS details effects of Wegovy in adolescents with overweight or #obesity. 

Learn more:
https://t.co/armdYBODCq",en,0,1,4,0,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://x.com/endocrinenetwrk/status/1588271110197387264,False,False,2026-04-07T17:46:04.011796+00:00
1588200053881061376,wegovy_weight,wegovy,weight,2022-11-03T16:02:54+00:00,regenerativerev,Regenerative Revival,"Individuals that have partaken in the Semaglutide Therapy #weight loss program have reported a total loss of appetite, accompanied by a feeling of being bloated. The magic of the program is that you don’t have to control your desire to eat.

Learn more at https://t.co/wTHEjtIilW https://t.co/kTXk8zklql",en,0,0,0,0,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://x.com/regenerativerev/status/1588200053881061376,False,False,2026-04-07T17:46:04.011796+00:00
1588199889992880128,wegovy_weight,wegovy,weight,2022-11-03T16:02:15+00:00,integrity_md,Integrity Wellness MD,"Do you struggle to lose #weight, no matter how little you eat? Are you frustrated at how hard it is to lose a few pounds? Semaglutide may help you!

Contact us today!
https://t.co/Zdw9RKs8YP https://t.co/AzSK7uek1S",en,0,0,0,0,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://x.com/integrity_md/status/1588199889992880128,False,False,2026-04-07T17:46:04.011796+00:00
1588153016389013504,wegovy_weight,wegovy,weight,2022-11-03T12:56:00+00:00,UPMCnews,UPMC,"A drug called semaglutide, which is approved for adults with obesity or overweight, also helps adolescents shed pounds and have healthier hearts, according to a new study published in @NEJM. https://t.co/kPjMnl6kfs @PittHealthSci @ChildrensPgh https://t.co/50fvTonrGX",en,0,3,5,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/UPMCnews/status/1588153016389013504,False,False,2026-04-07T17:46:04.011796+00:00
1588002608807018496,wegovy_weight,wegovy,weight,2022-11-03T02:58:20+00:00,HanlireCom,Hanlire,Weight reduction drug Wegovy helps youth with weight problems shed pounds https://t.co/0AKk9Y2iDj,en,0,0,0,0,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",https://x.com/HanlireCom/status/1588002608807018496,False,False,2026-04-07T17:46:04.011796+00:00
1587979702807007239,wegovy_weight,wegovy,weight,2022-11-03T01:27:19+00:00,GoHealio,Healio,Top-line results presented at #OW2022 revealed adolescents with obesity lost more than 16% of their BMI after 68 weeks of semaglutide therapy. @CPOMUMN @drsarah4kids @ObesityWeek @CardiologyToday #EndoTwitter https://t.co/SmD8cu45kv,en,0,3,4,0,,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",https://x.com/GoHealio/status/1587979702807007239,False,False,2026-04-07T17:46:04.011796+00:00
1587979447566827521,wegovy_weight,wegovy,weight,2022-11-03T01:26:18+00:00,EndocrineToday,Endocrine Today,Top-line results presented at #OW2022 revealed adolescents with obesity lost more than 16% of their BMI after 68 weeks of semaglutide therapy. @CPOMUMN @drsarah4kids @ObesityWeek @CardiologyToday #EndoTwitter https://t.co/GAqTZk0SeQ,en,0,1,4,0,,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",https://x.com/EndocrineToday/status/1587979447566827521,False,False,2026-04-07T17:46:04.011796+00:00
1587915986417729536,wegovy_weight,wegovy,weight,2022-11-02T21:14:07+00:00,DanielJDrucker,Daniel J Drucker,62% of adolescents lost at least 10% of their body weight with once weekly 2.4 mg Semaglutide #obesityweek  #Weightloss #OW2022 https://t.co/kwF6R9g8ht,en,1,20,70,3,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/DanielJDrucker/status/1587915986417729536,False,False,2026-04-07T17:46:04.011796+00:00
1587471937630003200,wegovy_weight,wegovy,weight,2022-11-01T15:49:38+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/JQyqfOeeLU",en,0,0,0,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1587471937630003200,False,False,2026-04-07T17:46:04.011796+00:00
